datetime_local,datetime_UTC,level_cm,Q_Ls,asdn_perm,rainfall_mm,temp_c,NO3_mgL,NO3_uM,grabNO3_mgL,grabNO3_uM,seasonalPeriod
9/1/2022 9:30,2022-09-01T14:30:00Z,35.298888,4.730007699,3395,0,18.013,0.060364851,0.973549688,NA,NA,dry down
9/1/2022 9:45,2022-09-01T14:45:00Z,35.274504,4.700390435,3395,0,18.138,0.060319926,0.972825142,NA,NA,dry down
9/1/2022 10:00,2022-09-01T15:00:00Z,35.26536,4.689326585,3395,0,18.2,0.060135525,0.969851179,NA,NA,dry down
9/1/2022 10:15,2022-09-01T15:15:00Z,35.256216,4.678285918,3395,0,18.325,0.060658577,0.978286824,NA,NA,dry down
9/1/2022 10:30,2022-09-01T15:30:00Z,35.240976,4.659936211,3395,0,18.388,0.060425154,0.974522245,NA,NA,dry down
9/1/2022 10:45,2022-09-01T15:45:00Z,35.237928,4.656273965,3395,0,18.513,0.060334685,0.973063175,NA,NA,dry down
9/1/2022 11:00,2022-09-01T16:00:00Z,35.195256,4.6052708,3395,0,18.575,0.060188599,0.970707136,NA,NA,dry down
9/1/2022 11:15,2022-09-01T16:15:00Z,35.18916,4.598025371,3395,0,18.7,0.060529978,0.976212812,NA,NA,dry down
9/1/2022 11:30,2022-09-01T16:30:00Z,35.125152,4.522558604,3395,0,18.825,0.059590137,0.961055287,NA,NA,dry down
9/1/2022 11:45,2022-09-01T16:45:00Z,35.103816,4.497649132,3395,0,18.95,0.060200393,0.970897353,NA,NA,dry down
9/1/2022 12:00,2022-09-01T17:00:00Z,35.061144,4.448196195,3395,0,19.138,0.060197928,0.970857591,NA,NA,dry down
9/1/2022 12:15,2022-09-01T17:15:00Z,35.03676,4.420155179,3395,0,19.263,0.060282373,0.972219507,NA,NA,dry down
9/1/2022 12:30,2022-09-01T17:30:00Z,34.997136,4.374923953,3395,0,19.388,0.059610405,0.96138217,NA,NA,dry down
9/1/2022 12:45,2022-09-01T17:45:00Z,34.954464,4.326674505,3395,0,19.45,0.059906583,0.966158846,NA,NA,dry down
9/1/2022 13:00,2022-09-01T18:00:00Z,34.939224,4.309557684,3395,0,19.575,0.059220225,0.955089433,NA,NA,dry down
9/1/2022 13:15,2022-09-01T18:15:00Z,34.917888,4.285695384,3395,0,19.638,0.059581581,0.960917298,NA,NA,dry down
9/1/2022 13:30,2022-09-01T18:30:00Z,34.890456,4.255188105,3395,0,19.825,0.060139631,0.969917397,NA,NA,dry down
9/1/2022 13:45,2022-09-01T18:45:00Z,34.844736,4.204771939,3395,0,19.888,0.059667447,0.962302124,NA,NA,dry down
9/1/2022 14:00,2022-09-01T19:00:00Z,34.817304,4.174778069,3395,0,20.013,0.059485084,0.959361012,NA,NA,dry down
9/1/2022 14:15,2022-09-01T19:15:00Z,34.79292,4.148276866,3395,0,20.138,0.059537929,0.960213288,NA,NA,dry down
9/1/2022 14:30,2022-09-01T19:30:00Z,34.753296,4.10553163,3395,0,20.263,0.059424851,0.958389591,NA,NA,dry down
9/1/2022 14:45,2022-09-01T19:45:00Z,34.722816,4.072917896,3395,0,20.325,0.059155408,0.954044086,NA,NA,dry down
9/1/2022 15:00,2022-09-01T20:00:00Z,34.713672,4.063178843,3395,0,20.388,0.058716297,0.946962212,NA,NA,dry down
9/1/2022 15:15,2022-09-01T20:15:00Z,34.68624,4.034085917,3395,0,20.45,0.058660184,0.946057239,NA,NA,dry down
9/1/2022 15:30,2022-09-01T20:30:00Z,34.674048,4.021215345,3395,0,20.513,0.059560727,0.960580973,NA,NA,dry down
9/1/2022 15:45,2022-09-01T20:45:00Z,34.649664,3.995583785,3395,0,20.638,0.060185343,0.970654619,NA,NA,dry down
9/1/2022 16:00,2022-09-01T21:00:00Z,34.646616,3.992390085,3395,0,20.7,0.059149352,0.953946416,NA,NA,dry down
9/1/2022 16:15,2022-09-01T21:15:00Z,34.606992,3.951078242,3395,0,20.825,0.059108097,0.953281057,NA,NA,dry down
9/1/2022 16:30,2022-09-01T21:30:00Z,34.603944,3.947916224,3395,0,20.888,0.05888132,0.949623656,NA,NA,dry down
9/1/2022 16:45,2022-09-01T21:45:00Z,34.588704,3.932139889,3395,0,21.013,0.059283421,0.956108651,NA,NA,dry down
9/1/2022 17:00,2022-09-01T22:00:00Z,34.591752,3.93529066,3395,0,21.138,0.058736564,0.947289076,NA,NA,dry down
9/1/2022 17:15,2022-09-01T22:15:00Z,34.582608,3.925845082,3395,0,21.2,0.05919714,0.954717134,NA,NA,dry down
9/1/2022 17:30,2022-09-01T22:30:00Z,34.555176,3.897629294,3395,0,21.263,0.059300127,0.956378071,NA,NA,dry down
9/1/2022 17:45,2022-09-01T22:45:00Z,34.576512,3.919559245,3395,0,21.263,0.059449543,0.958787815,NA,NA,dry down
9/1/2022 18:00,2022-09-01T23:00:00Z,34.561272,3.903883824,3320,0,21.263,0.059065979,0.952601788,NA,NA,dry down
9/1/2022 18:15,2022-09-01T23:15:00Z,34.546032,3.888264221,3320,0,21.263,0.058893247,0.949816009,NA,NA,dry down
9/1/2022 18:30,2022-09-01T23:30:00Z,34.561272,3.903883824,3320,0,21.263,0.059081524,0.9528525,NA,NA,dry down
9/1/2022 18:45,2022-09-01T23:45:00Z,34.558224,3.900755444,3320,0,21.2,0.058978139,0.951185137,NA,NA,dry down
9/1/2022 19:00,2022-09-02T00:00:00Z,34.56432,3.907014437,3320,0,21.2,0.058838946,0.948940261,NA,NA,dry down
9/1/2022 19:15,2022-09-02T00:15:00Z,34.585656,3.928991364,3320,0,21.138,0.059239716,0.955403781,NA,NA,dry down
9/1/2022 19:30,2022-09-02T00:30:00Z,34.588704,3.932139889,3320,0,21.075,0.058919893,0.950245762,NA,NA,dry down
9/1/2022 19:45,2022-09-02T00:45:00Z,34.619184,3.963748867,3320,0,21.075,0.059099816,0.953147516,NA,NA,dry down
9/1/2022 20:00,2022-09-02T01:00:00Z,34.61004,3.954242514,3320,0,21.013,0.059497742,0.959565156,NA,NA,dry down
9/1/2022 20:15,2022-09-02T01:15:00Z,34.606992,3.951078242,3320,0,20.95,0.059262751,0.955775283,NA,NA,dry down
9/1/2022 20:30,2022-09-02T01:30:00Z,34.606992,3.951078242,3320,0,20.888,0.059057919,0.9524718,NA,NA,dry down
9/1/2022 20:45,2022-09-02T01:45:00Z,34.600896,3.944756458,3320,0,20.888,0.058309014,0.940393646,NA,NA,dry down
NA,2022-09-02T02:00:00Z,34.622232,3.966922168,3320,0,NA,0.059451,0.958811313,NA,NA,dry down
9/1/2022 21:15,2022-09-02T02:15:00Z,34.622232,3.966922168,3320,0,20.763,NA,NA,NA,NA,dry down
9/1/2022 21:30,2022-09-02T02:30:00Z,34.619184,3.963748867,3320,0,20.7,0.058345692,0.940985188,NA,NA,dry down
9/1/2022 21:45,2022-09-02T02:45:00Z,34.643568,3.989198658,3320,0,20.638,0.058437887,0.942472086,NA,NA,dry down
9/1/2022 22:00,2022-09-02T03:00:00Z,34.631376,3.976455642,3320,0,20.575,0.057967021,0.934878058,NA,NA,dry down
9/1/2022 22:15,2022-09-02T03:15:00Z,34.616136,3.960577825,3320,0,20.513,0.058418248,0.94215534,NA,NA,dry down
9/1/2022 22:30,2022-09-02T03:30:00Z,34.616136,3.960577825,3320,0,20.45,0.058270452,0.939771735,NA,NA,dry down
9/1/2022 22:45,2022-09-02T03:45:00Z,34.616136,3.960577825,3320,0,20.388,0.059186603,0.954547189,NA,NA,dry down
9/1/2022 23:00,2022-09-02T04:00:00Z,34.649664,3.995583785,3320,0,20.388,0.058430412,0.942351527,NA,NA,dry down
9/1/2022 23:15,2022-09-02T04:15:00Z,34.64052,3.986009502,3320,0,20.325,0.058472246,0.943026218,NA,NA,dry down
9/1/2022 23:30,2022-09-02T04:30:00Z,34.64052,3.986009502,3320,0,20.325,0.058567005,0.94455447,NA,NA,dry down
9/1/2022 23:45,2022-09-02T04:45:00Z,34.64052,3.986009502,3320,0,20.2,0.058531545,0.943982565,NA,NA,dry down
9/2/2022 0:00,2022-09-02T05:00:00Z,NA,NA,3320,0,20.2,0.058170705,0.938163038,NA,NA,dry down
9/2/2022 0:15,2022-09-02T05:15:00Z,34.628328,3.973275555,3320,0,20.138,0.058358003,0.941183727,NA,NA,dry down
9/2/2022 0:30,2022-09-02T05:30:00Z,34.637472,3.982822615,3320,0,20.138,0.058144953,0.937747718,NA,NA,dry down
9/2/2022 0:45,2022-09-02T05:45:00Z,34.680144,4.027646055,3320,0,20.075,0.05835963,0.941209973,NA,NA,dry down
9/2/2022 1:00,2022-09-02T06:00:00Z,34.707576,4.056697661,3320,0,20.013,0.057856395,0.933093923,NA,NA,dry down
9/2/2022 1:15,2022-09-02T06:15:00Z,34.735008,4.085935616,3320,0,19.95,0.057970894,0.934940522,NA,NA,dry down
9/2/2022 1:30,2022-09-02T06:30:00Z,34.759392,4.112082196,3320,0,19.95,0.057598942,0.928941782,NA,NA,dry down
9/2/2022 1:45,2022-09-02T06:45:00Z,34.79292,4.148276866,3320,0,19.888,0.057241574,0.923178235,NA,NA,dry down
9/2/2022 2:00,2022-09-02T07:00:00Z,34.80816,4.164822513,3320,0,19.888,0.057830323,0.93267344,NA,NA,dry down
9/2/2022 2:15,2022-09-02T07:15:00Z,34.850832,4.211463231,3320,0,19.825,0.056757803,0.915376098,NA,NA,dry down
9/2/2022 2:30,2022-09-02T07:30:00Z,34.844736,4.204771939,3320,0,19.763,0.057056809,0.920198389,NA,NA,dry down
9/2/2022 2:45,2022-09-02T07:45:00Z,34.866072,4.228232938,3320,0,19.763,0.057109745,0.921052126,NA,NA,dry down
9/2/2022 3:00,2022-09-02T08:00:00Z,34.8996,4.265335653,3320,0,19.7,0.055984916,0.902911163,NA,NA,dry down
9/2/2022 3:15,2022-09-02T08:15:00Z,34.91484,4.282296101,3320,0,19.7,0.056260279,0.907352149,NA,NA,dry down
9/2/2022 3:30,2022-09-02T08:30:00Z,34.917888,4.285695384,3320,0,19.638,0.055799154,0.89991523,NA,NA,dry down
9/2/2022 3:45,2022-09-02T08:45:00Z,34.911792,4.278899218,3320,0,19.638,0.056140798,0.905425178,NA,NA,dry down
9/2/2022 4:00,2022-09-02T09:00:00Z,34.927032,4.295907647,3320,0,19.575,0.055789268,0.899755798,NA,NA,dry down
9/2/2022 4:15,2022-09-02T09:15:00Z,34.936176,4.306141561,3320,0,19.575,0.055935726,0.902117827,NA,NA,dry down
9/2/2022 4:30,2022-09-02T09:30:00Z,34.927032,4.295907647,3320,0,19.575,0.055290055,0.89170461,NA,NA,dry down
9/2/2022 4:45,2022-09-02T09:45:00Z,34.93008,4.299316544,3320,0,19.513,0.055251016,0.891075,NA,NA,dry down
9/2/2022 5:00,2022-09-02T10:00:00Z,34.908744,4.275504733,3320,0,19.513,0.056013,0.903364087,NA,NA,dry down
9/2/2022 5:15,2022-09-02T10:15:00Z,34.902648,4.268722952,3320,0,19.513,0.056007974,0.903283033,NA,NA,dry down
9/2/2022 5:30,2022-09-02T10:30:00Z,34.8996,4.265335653,3320,0,19.513,0.055275615,0.891471722,NA,NA,dry down
9/2/2022 5:45,2022-09-02T10:45:00Z,34.8996,4.265335653,3320,0,19.513,0.055639979,0.897348102,NA,NA,dry down
9/2/2022 6:00,2022-09-02T11:00:00Z,34.911792,4.278899218,3320,0,19.513,0.056022023,0.903509608,NA,NA,dry down
9/2/2022 6:15,2022-09-02T11:15:00Z,34.911792,4.278899218,3320,0,19.513,0.056084918,0.904523963,NA,NA,dry down
9/2/2022 6:30,2022-09-02T11:30:00Z,34.927032,4.295907647,3320,0,19.45,0.056966807,0.918746865,NA,NA,dry down
9/2/2022 6:45,2022-09-02T11:45:00Z,34.920936,4.289097068,3320,0,19.45,0.056156145,0.905672694,NA,NA,dry down
9/2/2022 7:00,2022-09-02T12:00:00Z,34.902648,4.268722952,3320,0,19.45,0.057153182,0.921752663,NA,NA,dry down
9/2/2022 7:15,2022-09-02T12:15:00Z,34.923984,4.292501155,3320,0,19.45,0.056182339,0.906095152,NA,NA,dry down
9/2/2022 7:30,2022-09-02T12:30:00Z,34.966656,4.340411499,3320,0,19.45,0.057336757,0.924713328,NA,NA,dry down
9/2/2022 7:45,2022-09-02T12:45:00Z,35.012376,4.392271594,3320,0,19.45,0.056671395,0.913982521,NA,NA,dry down
9/2/2022 8:00,2022-09-02T13:00:00Z,35.018472,4.399227773,3320,0,19.45,0.056139355,0.905401918,NA,NA,dry down
9/2/2022 8:15,2022-09-02T13:15:00Z,35.000184,4.378388595,3320,0,19.513,0.057112162,0.921091101,NA,NA,dry down
9/2/2022 8:30,2022-09-02T13:30:00Z,35.003232,4.381855678,3320,0,19.513,0.05608849,0.904581573,NA,NA,dry down
9/2/2022 8:45,2022-09-02T13:45:00Z,34.981896,4.357637318,3320,0,19.575,0.056701544,0.914468761,NA,NA,dry down
9/2/2022 9:00,2022-09-02T14:00:00Z,34.987992,4.364544663,3320,0,19.575,0.056174664,0.905971373,NA,NA,dry down
9/2/2022 9:15,2022-09-02T14:15:00Z,34.994088,4.371461752,3320,0,19.638,0.056998193,0.91925305,0.1,1.612775764,dry down
NA,2022-09-02T14:30:00Z,34.987992,4.364544663,3320,0,NA,0.056400136,0.909607725,NA,NA,dry down
9/2/2022 9:45,2022-09-02T14:45:00Z,35.000184,4.378388595,3395,0,20.888,NA,NA,NA,NA,dry down
9/2/2022 10:00,2022-09-02T15:00:00Z,35.03676,4.420155179,3395,0,20.013,NA,NA,NA,NA,dry down
9/2/2022 10:15,2022-09-02T15:15:00Z,35.027616,4.409680427,3395,0,19.888,0.057946042,0.934539724,NA,NA,dry down
9/2/2022 10:30,2022-09-02T15:30:00Z,35.018472,4.399227773,3395,0,19.95,0.061801466,0.996719068,NA,NA,dry down
9/2/2022 10:45,2022-09-02T15:45:00Z,35.003232,4.381855678,3395,0,20.013,0.058668885,0.946197566,NA,NA,dry down
9/2/2022 11:00,2022-09-02T16:00:00Z,34.981896,4.357637318,3395,0,20.075,0.058436776,0.942454163,NA,NA,dry down
9/2/2022 11:15,2022-09-02T16:15:00Z,34.978848,4.354187295,3395,0,20.138,0.058003767,0.935470693,NA,NA,dry down
9/2/2022 11:30,2022-09-02T16:30:00Z,34.984944,4.361089773,3395,0,20.2,0.058058348,0.936350961,NA,NA,dry down
9/2/2022 11:45,2022-09-02T16:45:00Z,34.94532,4.316397167,3395,0,20.2,0.057347134,0.924880676,NA,NA,dry down
9/2/2022 12:00,2022-09-02T17:00:00Z,34.917888,4.285695384,3395,0,20.2,0.058504637,0.943548602,NA,NA,dry down
9/2/2022 12:15,2022-09-02T17:15:00Z,34.896552,4.261950747,3395,0,20.2,0.057303299,0.924173722,NA,NA,dry down
9/2/2022 12:30,2022-09-02T17:30:00Z,34.850832,4.211463231,3395,0,20.263,0.058040505,0.936063194,NA,NA,dry down
9/2/2022 12:45,2022-09-02T17:45:00Z,34.799016,4.154888092,3395,0,20.263,0.05771711,0.930847568,NA,NA,dry down
9/2/2022 13:00,2022-09-02T18:00:00Z,34.780728,4.135082495,3395,0,20.325,0.057251655,0.923340811,NA,NA,dry down
9/2/2022 13:15,2022-09-02T18:15:00Z,34.722816,4.072917896,3395,0,20.388,0.058413121,0.942072661,NA,NA,dry down
9/2/2022 13:30,2022-09-02T18:30:00Z,34.722816,4.072917896,3395,0,20.45,0.058213817,0.938858332,NA,NA,dry down
9/2/2022 13:45,2022-09-02T18:45:00Z,34.68624,4.034085917,3395,0,20.513,0.058102533,0.937063568,NA,NA,dry down
9/2/2022 14:00,2022-09-02T19:00:00Z,34.664904,4.011586412,3395,0,20.513,0.058053501,0.936272802,NA,NA,dry down
9/2/2022 14:15,2022-09-02T19:15:00Z,34.649664,3.995583785,3395,0,20.638,0.057364021,0.925153025,NA,NA,dry down
9/2/2022 14:30,2022-09-02T19:30:00Z,34.637472,3.982822615,3320,0,20.638,0.057897272,0.933753169,NA,NA,dry down
9/2/2022 14:45,2022-09-02T19:45:00Z,34.5948,3.938443677,3320,0,20.7,0.057533878,0.927892447,NA,NA,dry down
9/2/2022 15:00,2022-09-02T20:00:00Z,34.576512,3.919559245,3320,0,20.825,0.05767743,0.93020761,NA,NA,dry down
9/2/2022 15:15,2022-09-02T20:15:00Z,34.552128,3.894505375,3320,0,20.825,0.057736494,0.931160176,NA,NA,dry down
9/2/2022 15:30,2022-09-02T20:30:00Z,34.56432,3.907014437,3320,0,20.888,0.058874325,0.949510853,NA,NA,dry down
9/2/2022 15:45,2022-09-02T20:45:00Z,34.573464,3.916419687,3320,0,20.95,0.058665026,0.946135314,NA,NA,dry down
9/2/2022 16:00,2022-09-02T21:00:00Z,34.591752,3.93529066,3320,0,21.013,0.058514842,0.943713185,NA,NA,dry down
9/2/2022 16:15,2022-09-02T21:15:00Z,34.597848,3.941598943,3320,0,21.075,0.057066887,0.920360924,NA,NA,dry down
9/2/2022 16:30,2022-09-02T21:30:00Z,34.585656,3.928991364,3320,0,21.138,0.05761326,0.929172693,NA,NA,dry down
9/2/2022 16:45,2022-09-02T21:45:00Z,34.57956,3.922701043,3320,0,21.2,0.05824364,0.939339318,NA,NA,dry down
9/2/2022 17:00,2022-09-02T22:00:00Z,34.56432,3.907014437,3320,0,21.263,0.057762228,0.931575207,NA,NA,dry down
9/2/2022 17:15,2022-09-02T22:15:00Z,34.536888,3.878919179,3320,0,21.325,0.057959032,0.934749216,NA,NA,dry down
9/2/2022 17:30,2022-09-02T22:30:00Z,34.5186,3.860289041,3320,0,21.388,0.058296387,0.940189997,NA,NA,dry down
9/2/2022 17:45,2022-09-02T22:45:00Z,34.53384,3.87580861,3320,0,21.388,0.058132587,0.937548268,NA,NA,dry down
9/2/2022 18:00,2022-09-02T23:00:00Z,34.546032,3.888264221,3320,0,21.45,0.057121409,0.92124024,NA,NA,dry down
9/2/2022 18:15,2022-09-02T23:15:00Z,34.527744,3.869594132,3320,0,21.513,0.057335602,0.924694693,NA,NA,dry down
9/2/2022 18:30,2022-09-02T23:30:00Z,34.536888,3.878919179,3320,0,21.513,0.056963486,0.918693297,NA,NA,dry down
9/2/2022 18:45,2022-09-02T23:45:00Z,34.530792,3.872700262,3320,0,21.513,0.056747946,0.915217115,NA,NA,dry down
9/2/2022 19:00,2022-09-03T00:00:00Z,34.552128,3.894505375,3320,0,21.513,0.056630072,0.913316072,NA,NA,dry down
9/2/2022 19:15,2022-09-03T00:15:00Z,34.573464,3.916419687,3320,0,21.513,0.055861817,0.900925846,NA,NA,dry down
9/2/2022 19:30,2022-09-03T00:30:00Z,34.567368,3.910147285,3320,0,21.513,0.056775619,0.915663423,NA,NA,dry down
9/2/2022 19:45,2022-09-03T00:45:00Z,34.567368,3.910147285,3320,0,21.513,0.056412934,0.909814126,NA,NA,dry down
9/2/2022 20:00,2022-09-03T01:00:00Z,34.555176,3.897629294,3320,0,21.513,0.056323948,0.908378981,NA,NA,dry down
9/2/2022 20:15,2022-09-03T01:15:00Z,34.570416,3.913282368,3320,0,21.513,0.056369061,0.909106554,NA,NA,dry down
9/2/2022 20:30,2022-09-03T01:30:00Z,34.561272,3.903883824,3320,0,21.513,0.056700096,0.914445411,NA,NA,dry down
9/2/2022 20:45,2022-09-03T01:45:00Z,34.546032,3.888264221,3320,0,21.513,0.057246629,0.92325976,NA,NA,dry down
9/2/2022 21:00,2022-09-03T02:00:00Z,34.542984,3.885146983,3320,0,21.45,0.05688229,0.917383792,NA,NA,dry down
9/2/2022 21:15,2022-09-03T02:15:00Z,34.530792,3.872700262,3320,0,21.45,0.057283834,0.92385979,NA,NA,dry down
9/2/2022 21:30,2022-09-03T02:30:00Z,34.539936,3.88203197,3320,0,21.45,0.057193815,0.922407988,NA,NA,dry down
9/2/2022 21:45,2022-09-03T02:45:00Z,34.546032,3.888264221,3320,0,21.388,0.057067041,0.920363403,NA,NA,dry down
9/2/2022 22:00,2022-09-03T03:00:00Z,34.56432,3.907014437,3320,0,21.388,0.057695865,0.930504931,NA,NA,dry down
9/2/2022 22:15,2022-09-03T03:15:00Z,34.613088,3.957409042,3320,0,21.325,0.057162044,0.921895585,NA,NA,dry down
9/2/2022 22:30,2022-09-03T03:30:00Z,34.591752,3.93529066,3320,0,21.325,0.05659364,0.912728505,NA,NA,dry down
9/2/2022 22:45,2022-09-03T03:45:00Z,34.570416,3.913282368,3320,0,21.263,0.056935191,0.918236959,NA,NA,dry down
9/2/2022 23:00,2022-09-03T04:00:00Z,34.576512,3.919559245,3320,0,21.263,0.056417002,0.909879734,NA,NA,dry down
9/2/2022 23:15,2022-09-03T04:15:00Z,34.567368,3.910147285,3320,0,21.138,0.056172529,0.905936936,NA,NA,dry down
9/2/2022 23:30,2022-09-03T04:30:00Z,34.585656,3.928991364,3320,0,21.138,0.056456521,0.910517086,NA,NA,dry down
9/2/2022 23:45,2022-09-03T04:45:00Z,34.5948,3.938443677,3320,0,21.075,0.05649922,0.911205721,NA,NA,dry down
9/3/2022 0:00,2022-09-03T05:00:00Z,NA,NA,3320,0,21.075,0.056712806,0.914650398,NA,NA,dry down
9/3/2022 0:15,2022-09-03T05:15:00Z,34.57956,3.922701043,3320,0,21.013,0.056575372,0.912433893,NA,NA,dry down
9/3/2022 0:30,2022-09-03T05:30:00Z,34.61004,3.954242514,3320,0,20.95,0.056567802,0.912311801,NA,NA,dry down
9/3/2022 0:45,2022-09-03T05:45:00Z,34.631376,3.976455642,3320,0,20.888,0.056784721,0.915810223,NA,NA,dry down
9/3/2022 1:00,2022-09-03T06:00:00Z,34.619184,3.963748867,3320,0,20.888,0.056888894,0.917490291,NA,NA,dry down
9/3/2022 1:15,2022-09-03T06:15:00Z,34.637472,3.982822615,3320,0,20.825,0.056817423,0.916337629,NA,NA,dry down
9/3/2022 1:30,2022-09-03T06:30:00Z,34.622232,3.966922168,3320,0,20.825,0.056005299,0.903239889,NA,NA,dry down
9/3/2022 1:45,2022-09-03T06:45:00Z,34.628328,3.973275555,3320,0,20.763,0.056309541,0.908146631,NA,NA,dry down
9/3/2022 2:00,2022-09-03T07:00:00Z,34.62528,3.97009773,3320,0,20.763,0.056138889,0.905394397,NA,NA,dry down
9/3/2022 2:15,2022-09-03T07:15:00Z,34.667952,4.014793774,3320,0,20.7,0.055966897,0.902620554,NA,NA,dry down
9/3/2022 2:30,2022-09-03T07:30:00Z,34.695384,4.043762892,3320,0,20.638,0.055720764,0.898650972,NA,NA,dry down
9/3/2022 2:45,2022-09-03T07:45:00Z,34.719768,4.069669239,3320,0,20.638,0.056262228,0.907383577,NA,NA,dry down
9/3/2022 3:00,2022-09-03T08:00:00Z,34.73196,4.082677719,3320,0,20.575,0.056011713,0.903343325,NA,NA,dry down
9/3/2022 3:15,2022-09-03T08:15:00Z,34.71672,4.066422889,3320,0,20.513,0.056075078,0.904365263,NA,NA,dry down
9/3/2022 3:30,2022-09-03T08:30:00Z,34.728912,4.079422135,3320,0,20.513,0.056179239,0.906045154,NA,NA,dry down
9/3/2022 3:45,2022-09-03T08:45:00Z,34.725864,4.076168861,3320,0,20.45,0.055716556,0.898583113,NA,NA,dry down
9/3/2022 4:00,2022-09-03T09:00:00Z,34.77768,4.131789744,3320,0,20.45,0.055333163,0.892399842,NA,NA,dry down
9/3/2022 4:15,2022-09-03T09:15:00Z,34.759392,4.112082196,3320,0,20.388,0.055309178,0.892013016,NA,NA,dry down
9/3/2022 4:30,2022-09-03T09:30:00Z,34.765488,4.118642063,3320,0,20.325,0.055285552,0.891631983,NA,NA,dry down
9/3/2022 4:45,2022-09-03T09:45:00Z,34.783776,4.138377582,3320,0,20.325,0.055271738,0.891409202,NA,NA,dry down
9/3/2022 5:00,2022-09-03T10:00:00Z,34.805112,4.161508693,3320,0,20.325,0.055176254,0.889869255,NA,NA,dry down
9/3/2022 5:15,2022-09-03T10:15:00Z,34.79292,4.148276866,3320,0,20.263,0.05544546,0.894210944,NA,NA,dry down
9/3/2022 5:30,2022-09-03T10:30:00Z,34.820352,4.178101291,3320,0,20.263,0.05572626,0.898739618,NA,NA,dry down
9/3/2022 5:45,2022-09-03T10:45:00Z,34.814256,4.1714572,3320,0,20.263,0.055466616,0.894552145,NA,NA,dry down
9/3/2022 6:00,2022-09-03T11:00:00Z,34.847784,4.208116401,3320,0,20.263,0.055940985,0.902202651,NA,NA,dry down
9/3/2022 6:15,2022-09-03T11:15:00Z,34.832544,4.191417735,3320,0,20.263,0.056223505,0.906759065,NA,NA,dry down
9/3/2022 6:30,2022-09-03T11:30:00Z,34.829496,4.188085088,3320,0,20.263,0.056161125,0.90575301,NA,NA,dry down
9/3/2022 6:45,2022-09-03T11:45:00Z,34.802064,4.15819722,3320,0,20.263,0.056290107,0.907833208,NA,NA,dry down
9/3/2022 7:00,2022-09-03T12:00:00Z,34.80816,4.164822513,3320,0,20.263,0.056249522,0.90717866,NA,NA,dry down
9/3/2022 7:15,2022-09-03T12:15:00Z,34.80816,4.164822513,3320,0,20.263,0.056029915,0.903636883,NA,NA,dry down
9/3/2022 7:30,2022-09-03T12:30:00Z,34.805112,4.161508693,3320,0,20.263,0.056127613,0.905212542,NA,NA,dry down
9/3/2022 7:45,2022-09-03T12:45:00Z,34.835592,4.194752743,3320,0,20.263,0.056696668,0.914390114,NA,NA,dry down
9/3/2022 8:00,2022-09-03T13:00:00Z,34.832544,4.191417735,3320,0,20.325,0.056598674,0.912809695,NA,NA,dry down
9/3/2022 8:15,2022-09-03T13:15:00Z,34.829496,4.188085088,3320,0,20.325,0.056414905,0.90984592,NA,NA,dry down
9/3/2022 8:30,2022-09-03T13:30:00Z,34.826448,4.184754799,3320,0,20.325,0.056568532,0.912323578,NA,NA,dry down
9/3/2022 8:45,2022-09-03T13:45:00Z,34.829496,4.188085088,3320,0,20.325,0.05683657,0.916646423,NA,NA,dry down
9/3/2022 9:00,2022-09-03T14:00:00Z,34.817304,4.174778069,3320,0,20.325,0.056959765,0.918633292,NA,NA,dry down
NA,2022-09-03T14:15:00Z,34.832544,4.191417735,3320,0,NA,0.057316382,0.924384714,NA,NA,dry down
NA,2022-09-03T14:30:00Z,34.826448,4.184754799,3320,0,NA,NA,NA,NA,NA,dry down
9/3/2022 9:45,2022-09-03T14:45:00Z,34.80816,4.164822513,3320,0,20.45,NA,NA,NA,NA,dry down
9/3/2022 10:00,2022-09-03T15:00:00Z,34.802064,4.15819722,3320,0,20.513,0.057129194,0.92136579,NA,NA,dry down
9/3/2022 10:15,2022-09-03T15:15:00Z,34.789872,4.144974766,3320,0,20.575,0.057167342,0.921981035,NA,NA,dry down
9/3/2022 10:30,2022-09-03T15:30:00Z,34.774632,4.128499327,3320,0,20.638,0.05730639,0.924223572,NA,NA,dry down
9/3/2022 10:45,2022-09-03T15:45:00Z,34.765488,4.118642063,3320,0,20.7,0.057526385,0.927771602,NA,NA,dry down
9/3/2022 11:00,2022-09-03T16:00:00Z,34.756344,4.108805751,3320,0,20.763,0.057329574,0.924597481,NA,NA,dry down
9/3/2022 11:15,2022-09-03T16:15:00Z,34.738056,4.089195826,3320,0,20.825,0.057170945,0.922039152,NA,NA,dry down
9/3/2022 11:30,2022-09-03T16:30:00Z,34.707576,4.056697661,3320,0,20.825,0.057431573,0.926242498,NA,NA,dry down
9/3/2022 11:45,2022-09-03T16:45:00Z,34.677096,4.024429557,3320,0,20.95,0.057824779,0.932584017,NA,NA,dry down
9/3/2022 12:00,2022-09-03T17:00:00Z,34.643568,3.989198658,3320,0,20.95,0.057146014,0.921637066,NA,NA,dry down
9/3/2022 12:15,2022-09-03T17:15:00Z,34.62528,3.97009773,3320,0,20.95,0.057391995,0.925604188,NA,NA,dry down
9/3/2022 12:30,2022-09-03T17:30:00Z,34.61004,3.954242514,3320,0,20.95,0.057234676,0.923066985,NA,NA,dry down
